Promise_ID,Call_ID,Account_ID,Promise_Date,Promise_Due_Date,Promised_Amount,Promise_Status
12222,276376,14108,2025-12-18,2026-01-13,769.02,Broken
12223,276388,14109,2026-01-24,2026-01-31,5731.91,Kept
12224,276396,14110,2025-11-21,2025-12-02,18684.58,Kept
12225,276410,14111,2025-09-08,2025-09-26,378.58,Broken
12226,276496,14114,2026-02-15,2026-03-01,1723.97,Active
12227,276500,14115,2025-10-14,2025-11-10,3781.65,Kept
12228,276514,14116,2026-01-26,2026-01-30,1742.5,Kept
12229,276524,14117,2025-02-06,2025-02-07,331.61,Broken
12230,276568,14118,2025-01-13,2025-02-10,60.11,Kept
12231,276584,14119,2026-01-23,2026-02-08,18736.21,Active
12232,276636,14122,2025-02-16,2025-02-28,101.89,Broken
12233,276659,14123,2026-01-20,2026-02-06,6774.02,Active
12234,276670,14124,2024-09-27,2024-10-14,114.84,Broken
12235,276703,14125,2026-02-05,2026-02-21,4504.12,Active
12236,276709,14126,2026-01-09,2026-01-22,749.71,Kept
12237,276717,14127,2025-08-12,2025-09-04,3277.34,Kept
12238,276732,14128,2025-06-25,2025-07-12,193.07,Kept
12239,276748,14129,2026-01-30,2026-02-13,8131.97,Active
12240,276756,14130,2026-01-03,2026-01-18,8982.43,Kept
12241,276763,14131,2026-01-04,2026-01-18,2970.28,Kept
12242,276834,14134,2026-01-29,2026-02-22,5653.96,Active
12243,276846,14135,2025-11-09,2025-11-19,4325.21,Broken
12244,276863,14136,2024-09-28,2024-10-24,3559.17,Broken
12245,276887,14137,2026-02-03,2026-02-13,715.08,Active
12246,276924,14138,2025-01-01,2025-01-19,169.31,Broken
12247,276935,14139,2025-07-15,2025-07-25,106.44,Broken
12248,276963,14140,2025-04-17,2025-04-26,378.39,Kept
12249,276977,14141,2026-01-19,2026-02-02,2977.98,Active
12250,276984,14142,2025-10-11,2025-11-01,599.76,Broken
12251,277019,14143,2024-11-01,2024-11-25,984.66,Broken
12252,277044,14144,2025-09-04,2025-09-27,818.04,Kept
12253,277048,14145,2025-06-09,2025-07-01,2040.08,Kept
12254,277088,14147,2025-01-24,2025-02-08,2277.91,Kept
12255,277106,14148,2025-07-09,2025-07-16,1124.0,Kept
12256,277120,14149,2025-11-10,2025-12-03,850.03,Kept
12257,277139,14150,2025-02-17,2025-03-04,167.0,Kept
12258,277176,14151,2025-01-15,2025-02-14,1872.13,Kept
12259,277193,14152,2024-12-23,2024-12-30,828.87,Broken
12260,277243,14153,2024-12-21,2025-01-19,308.48,Kept
12261,277270,14154,2025-06-24,2025-07-07,408.89,Kept
12262,277286,14156,2025-08-20,2025-09-03,15500.98,Kept
12263,277302,14157,2026-01-28,2026-02-01,6043.78,Active
12264,277310,14158,2025-11-20,2025-12-07,1848.78,Kept
12265,277334,14159,2025-10-08,2025-11-05,1185.82,Kept
12266,277336,14160,2026-01-28,2026-02-01,5919.62,Active
12267,277346,14161,2024-09-25,2024-10-20,302.82,Broken
12268,277382,14162,2025-04-26,2025-05-14,447.98,Kept
12269,277404,14163,2026-02-01,2026-02-27,7254.11,Active
12270,277410,14164,2024-11-26,2024-12-07,285.2,Broken
12271,277451,14165,2025-04-15,2025-05-10,41.39,Broken
12272,277481,14166,2024-10-22,2024-10-30,348.09,Kept
12273,277514,14168,2025-09-10,2025-09-12,735.17,Broken
12274,277526,14169,2026-02-01,2026-02-07,3031.21,Active
12275,277546,14170,2024-12-05,2024-12-21,454.86,Kept
12276,277571,14171,2026-01-19,2026-02-18,1610.44,Active
12277,277575,14172,2026-01-30,2026-02-25,9275.55,Active
12278,277583,14173,2026-01-28,2026-02-20,1478.45,Active
12279,277593,14174,2025-05-06,2025-06-04,123.6,Broken
12280,277641,14175,2024-11-01,2024-11-26,1013.85,Broken
12281,277649,14176,2024-08-10,2024-08-13,491.14,Kept
12282,277689,14177,2024-08-24,2024-09-21,3544.26,Broken
12283,277728,14178,2025-01-31,2025-03-02,829.63,Broken
12284,277741,14179,2026-01-07,2026-02-05,7288.94,Active
12285,277749,14180,2025-11-19,2025-11-21,2253.85,Kept
12286,277764,14181,2026-01-14,2026-01-20,4048.47,Kept
12287,277797,14183,2026-01-28,2026-02-27,17671.32,Active
12288,277812,14184,2025-02-27,2025-03-17,272.85,Broken
12289,277834,14185,2025-06-24,2025-07-12,748.52,Kept
12290,277863,14186,2025-11-12,2025-11-22,604.43,Broken
12291,277868,14187,2025-03-25,2025-04-10,3189.38,Broken
12292,277892,14188,2026-01-08,2026-01-23,6153.01,Kept
12293,277899,14189,2025-09-23,2025-09-30,558.55,Kept
12294,277914,14191,2026-01-04,2026-02-02,939.48,Active
12295,277957,14193,2026-02-06,2026-02-08,1008.07,Active
12296,277969,14194,2025-10-05,2025-10-31,107.1,Kept
12297,277980,14195,2025-08-20,2025-08-22,682.51,Broken
12298,277994,14196,2025-12-02,2026-01-01,8951.01,Kept
12299,278014,14197,2025-03-11,2025-04-07,2583.62,Broken
12300,278033,14198,2026-01-28,2026-02-20,13383.83,Active
12301,278043,14199,2025-09-14,2025-10-01,1351.59,Kept
12302,278059,14200,2025-05-20,2025-05-28,31.69,Broken
12303,278082,14201,2026-01-28,2026-02-02,7722.12,Active
12304,278090,14202,2026-01-31,2026-02-27,10420.06,Active
12305,278136,14204,2025-01-03,2025-01-08,131.69,Kept
12306,278164,14205,2025-10-28,2025-11-22,2753.2,Kept
12307,278179,14206,2026-01-22,2026-02-01,7895.44,Active
12308,278209,14207,2025-05-31,2025-06-28,369.26,Broken
12309,278212,14208,2026-02-03,2026-03-04,306.81,Active
12310,278263,14210,2025-10-02,2025-10-27,966.35,Kept
12311,278269,14211,2025-12-27,2026-01-13,4075.89,Broken
12312,278289,14212,2024-12-01,2024-12-13,75.92,Kept
12313,278311,14213,2025-04-08,2025-04-24,693.23,Kept
12314,278334,14214,2025-07-05,2025-07-29,258.94,Kept
12315,278353,14215,2026-01-23,2026-02-06,1889.02,Active
12316,278359,14216,2026-01-21,2026-01-29,3908.39,Kept
12317,278382,14217,2024-12-18,2025-01-08,123.05,Kept
12318,278404,14218,2025-12-25,2026-01-24,790.87,Kept
12319,278412,14219,2025-07-26,2025-08-11,152.92,Kept
12320,278434,14220,2025-05-25,2025-06-18,511.48,Kept
12321,278451,14221,2026-01-27,2026-02-15,3122.81,Active
12322,278462,14222,2025-08-13,2025-08-20,1438.2,Broken
12323,278474,14223,2026-01-11,2026-01-15,8027.98,Kept
12324,278484,14224,2026-02-05,2026-02-13,8193.42,Active
12325,278491,14225,2025-08-13,2025-09-01,174.0,Kept
12326,278506,14226,2025-11-02,2025-11-10,405.17,Broken
12327,278520,14227,2026-01-23,2026-02-14,4328.46,Active
12328,278528,14228,2026-01-02,2026-01-16,8648.17,Kept
12329,278539,14229,2026-02-01,2026-02-04,4540.49,Active
12330,278545,14230,2026-01-26,2026-01-27,2285.76,Kept
12331,278553,14231,2026-01-08,2026-01-15,198.6,Kept
12332,278582,14233,2025-03-02,2025-03-03,257.77,Broken
12333,278595,14234,2025-05-13,2025-06-08,280.58,Kept
12334,278634,14235,2025-08-21,2025-08-24,2894.38,Kept
12335,278656,14236,2025-03-09,2025-03-22,84.56,Kept
12336,278676,14237,2025-06-16,2025-06-29,267.62,Broken
12337,278715,14238,2024-12-27,2025-01-01,3607.93,Broken
12338,278724,14239,2026-01-05,2026-01-28,15775.32,Kept
12339,278745,14240,2025-05-25,2025-06-13,872.17,Broken
12340,278758,14241,2024-10-02,2024-10-04,101.78,Broken
12341,278790,14242,2025-07-14,2025-08-02,218.92,Kept
12342,278805,14243,2025-12-23,2026-01-12,3714.32,Kept
12343,278813,14244,2025-04-27,2025-05-22,259.68,Kept
12344,278845,14246,2024-10-25,2024-11-20,129.34,Broken
12345,278871,14247,2025-02-19,2025-02-27,65.08,Kept
12346,278895,14248,2026-01-30,2026-02-13,656.75,Active
12347,278904,14249,2025-09-26,2025-10-02,11975.12,Kept
12348,278920,14250,2026-02-08,2026-02-09,9801.11,Active
12349,278931,14251,2025-06-27,2025-07-03,2303.49,Broken
12350,278957,14252,2024-09-22,2024-10-05,108.94,Kept
12351,279011,14253,2025-03-17,2025-03-28,42.46,Kept
12352,279019,14255,2025-11-28,2025-12-04,487.5,Kept
12353,279036,14256,2025-10-26,2025-11-10,3459.72,Broken
12354,279094,14258,2025-03-18,2025-04-06,685.3,Kept
12355,279129,14259,2024-11-24,2024-12-01,636.04,Broken
12356,279153,14260,2025-03-04,2025-03-24,1300.91,Kept
12357,279166,14261,2025-08-18,2025-09-13,706.13,Kept
12358,279181,14262,2026-01-05,2026-01-09,7664.89,Kept
12359,279204,14263,2025-06-15,2025-07-15,173.27,Broken
12360,279234,14264,2025-05-05,2025-05-22,196.51,Kept
12361,279244,14265,2026-01-09,2026-02-02,1566.82,Active
12362,279249,14266,2025-05-02,2025-05-18,593.1,Broken
12363,279276,14267,2026-01-22,2026-01-25,4927.45,Kept
12364,279284,14268,2025-12-02,2025-12-11,19328.48,Kept
12365,279297,14269,2025-10-09,2025-11-04,411.8,Broken
12366,279317,14270,2025-05-31,2025-06-14,35.16,Broken
12367,279337,14272,2024-10-09,2024-10-16,1960.86,Broken
12368,279370,14273,2024-11-23,2024-12-20,126.76,Broken
12369,279405,14274,2026-01-23,2026-02-22,9798.09,Active
12370,279412,14275,2026-01-17,2026-01-31,880.16,Kept
12371,279421,14276,2026-01-09,2026-02-07,6246.73,Active
12372,279432,14277,2025-05-23,2025-06-10,238.91,Kept
12373,279457,14278,2025-06-28,2025-07-07,4219.47,Broken
12374,279478,14279,2025-07-01,2025-07-04,86.44,Broken
12375,279521,14280,2025-02-20,2025-03-07,479.26,Broken
12376,279531,14281,2024-08-13,2024-08-15,580.88,Broken
12377,279564,14283,2025-01-01,2025-01-19,2034.61,Broken
12378,279594,14284,2025-07-02,2025-07-23,84.82,Kept
12379,279618,14285,2024-08-22,2024-08-30,819.25,Broken
12380,279663,14286,2025-06-14,2025-07-11,243.96,Kept
12381,279666,14287,2025-10-02,2025-10-05,484.34,Broken
12382,279689,14288,2024-11-21,2024-12-21,715.7,Broken
12383,279717,14289,2025-08-11,2025-09-04,485.96,Broken
12384,279733,14290,2024-11-18,2024-12-03,91.32,Broken
12385,279775,14291,2024-11-22,2024-11-25,125.39,Kept
12386,279817,14292,2024-11-24,2024-12-19,54.94,Broken
12387,279841,14293,2025-10-24,2025-11-20,1058.3,Kept
12388,279852,14295,2026-02-22,2026-03-23,423.67,Active
12389,279856,14296,2026-01-23,2026-02-02,4228.4,Active
12390,279898,14299,2025-04-11,2025-04-25,3270.39,Broken
12391,279923,14300,2026-01-30,2026-02-04,1535.11,Active
12392,279936,14301,2025-12-11,2026-01-07,5424.95,Kept
12393,279958,14302,2024-10-14,2024-11-12,199.44,Broken
12394,280004,14303,2025-01-19,2025-02-02,182.42,Kept
12395,280021,14304,2025-01-24,2025-02-10,1967.75,Broken
12396,280042,14305,2024-11-24,2024-11-28,92.26,Kept
12397,280077,14306,2025-07-04,2025-07-13,5045.28,Kept
12398,280092,14307,2026-01-26,2026-01-29,3656.89,Kept
12399,280137,14309,2025-04-09,2025-04-20,100.18,Kept
12400,280165,14310,2025-01-02,2025-01-16,330.2,Broken
12401,280195,14311,2025-05-20,2025-05-21,612.63,Broken
12402,280215,14312,2024-08-03,2024-08-13,618.32,Kept
12403,280250,14313,2025-12-24,2026-01-23,938.79,Broken
12404,280258,14314,2024-08-20,2024-09-10,176.54,Broken
12405,280292,14315,2025-05-13,2025-06-08,773.17,Broken
12406,280320,14316,2025-09-23,2025-10-09,470.57,Kept
12407,280334,14317,2026-01-24,2026-02-09,9281.09,Active
12408,280345,14318,2025-11-03,2025-11-22,1156.51,Kept
12409,280363,14319,2024-09-21,2024-10-04,4667.87,Broken
12410,280404,14320,2025-05-03,2025-05-11,712.97,Broken
12411,280441,14322,2024-12-31,2025-01-11,246.01,Broken
12412,280446,14323,2026-01-31,2026-02-16,19126.4,Active
12413,280457,14324,2026-01-16,2026-02-01,10803.82,Active
12414,280464,14325,2025-10-30,2025-11-08,958.23,Kept
12415,280478,14326,2026-02-07,2026-02-28,793.04,Active
12416,280486,14327,2026-02-10,2026-02-24,7434.7,Active
12417,280503,14328,2024-08-19,2024-09-04,12045.9,Broken
12418,280537,14329,2025-01-30,2025-02-11,302.06,Broken
12419,280564,14330,2026-01-22,2026-01-25,3131.32,Broken
12420,280570,14331,2024-12-18,2025-01-03,72.92,Kept
12421,280603,14332,2025-10-17,2025-10-18,334.8,Kept
12422,280617,14333,2025-01-09,2025-02-08,349.83,Broken
12423,280647,14334,2025-11-12,2025-11-30,1698.69,Kept
12424,280656,14335,2026-01-16,2026-02-09,1445.14,Active
12425,280692,14336,2025-01-12,2025-01-18,154.59,Broken
12426,280733,14338,2025-11-01,2025-11-13,4994.5,Kept
12427,280782,14340,2025-10-06,2025-11-05,1244.44,Kept
12428,280802,14341,2025-10-08,2025-10-23,956.43,Kept
12429,280818,14342,2025-09-16,2025-09-29,634.94,Kept
12430,280827,14343,2025-04-20,2025-05-11,4962.47,Kept
12431,280855,14344,2026-01-30,2026-02-20,2093.7,Active
12432,280864,14345,2025-10-28,2025-11-17,2485.92,Kept
12433,280874,14346,2025-09-25,2025-10-21,1132.88,Broken
12434,280892,14347,2026-02-08,2026-03-07,285.29,Active
12435,280898,14348,2025-12-22,2026-01-15,540.6,Broken
12436,280910,14349,2026-01-20,2026-01-21,1206.29,Kept
12437,280921,14350,2026-01-29,2026-02-22,2649.4,Active
12438,280925,14351,2026-01-03,2026-01-05,3756.91,Broken
12439,280970,14353,2025-03-22,2025-03-25,304.94,Broken
12440,281010,14354,2025-03-03,2025-03-07,133.53,Broken
12441,281033,14355,2025-10-24,2025-11-22,342.17,Broken
12442,281063,14356,2025-03-10,2025-03-17,1249.87,Kept
12443,281076,14357,2025-02-06,2025-02-22,403.51,Broken
12444,281097,14358,2026-01-16,2026-02-08,2012.56,Active
12445,281110,14359,2025-09-05,2025-09-17,1696.08,Kept
12446,281120,14360,2026-01-30,2026-02-05,2379.65,Active
12447,281133,14361,2025-11-07,2025-11-30,4967.09,Broken
12448,281179,14363,2025-01-14,2025-01-17,1915.6,Kept
12449,281202,14364,2026-01-10,2026-02-02,6407.53,Active
12450,281209,14365,2026-01-22,2026-01-27,3433.08,Kept
12451,281222,14366,2025-04-25,2025-05-03,520.5,Kept
12452,281241,14367,2026-01-12,2026-02-07,1358.05,Active
12453,281249,14368,2025-10-13,2025-11-11,2609.22,Kept
12454,281264,14369,2025-07-14,2025-08-03,5497.89,Kept
12455,281281,14370,2025-03-14,2025-04-03,249.68,Kept
12456,281306,14371,2026-01-24,2026-02-14,1110.54,Active
12457,281312,14372,2025-07-22,2025-07-25,565.48,Kept
12458,281374,14375,2025-06-20,2025-06-22,1229.98,Broken
12459,281401,14376,2025-06-08,2025-06-13,709.88,Kept
12460,281420,14377,2025-02-09,2025-03-09,697.28,Kept
12461,281450,14378,2025-03-02,2025-03-27,409.74,Broken
12462,281487,14379,2025-03-02,2025-03-24,303.0,Broken
12463,281506,14380,2025-05-25,2025-06-17,696.42,Broken
12464,281523,14381,2026-01-29,2026-02-04,12279.46,Active
12465,281530,14382,2026-01-26,2026-02-10,2053.83,Active
12466,281539,14383,2025-08-22,2025-09-06,2260.89,Kept
12467,281562,14384,2024-10-06,2024-10-27,3078.63,Broken
12468,281586,14385,2025-11-25,2025-11-28,1547.4,Kept
12469,281604,14386,2024-09-14,2024-09-22,219.81,Broken
12470,281643,14387,2025-11-12,2025-11-15,1725.86,Kept
12471,281651,14388,2025-07-11,2025-07-15,768.89,Kept
12472,281679,14389,2025-07-10,2025-07-22,575.83,Kept
12473,281691,14390,2025-11-27,2025-12-06,754.38,Broken
12474,281706,14391,2026-01-27,2026-02-23,1896.21,Active
12475,281718,14393,2026-01-30,2026-02-09,4215.9,Active
12476,281721,14394,2025-04-19,2025-05-18,333.52,Broken
12477,281745,14395,2026-01-27,2026-02-01,18722.73,Active
12478,281761,14396,2025-02-19,2025-03-19,220.83,Kept
12479,281779,14397,2024-07-14,2024-07-22,234.62,Broken
12480,281815,14398,2025-07-12,2025-08-07,2615.81,Broken
12481,281838,14399,2024-12-26,2025-01-19,82.31,Broken
12482,281869,14400,2025-12-04,2025-12-08,3526.31,Kept
12483,281884,14401,2026-01-22,2026-02-08,506.15,Active
12484,281896,14402,2024-10-10,2024-10-25,84.08,Broken
12485,281962,14404,2026-01-20,2026-01-24,164.37,Broken
12486,281978,14405,2025-02-23,2025-03-09,1437.49,Kept
12487,282004,14406,2025-10-21,2025-11-03,10019.73,Kept
12488,282021,14407,2024-08-24,2024-09-19,1532.91,Broken
12489,282053,14408,2025-06-05,2025-06-25,270.99,Broken
12490,282065,14409,2026-02-02,2026-02-12,4975.56,Active
12491,282072,14410,2025-10-11,2025-10-31,167.77,Broken
12492,282091,14411,2025-01-27,2025-02-14,309.74,Kept
12493,282114,14412,2026-01-27,2026-02-17,2766.85,Active
12494,282123,14413,2025-06-18,2025-07-12,1418.8,Kept
12495,282147,14414,2025-12-07,2026-01-02,5436.47,Kept
12496,282162,14415,2025-04-13,2025-04-22,70.4,Kept
12497,282184,14416,2025-12-29,2026-01-10,10861.81,Kept
12498,282190,14417,2025-05-14,2025-06-11,227.61,Kept
12499,282215,14418,2025-02-26,2025-03-28,1041.06,Broken
12500,282255,14419,2025-05-14,2025-05-31,365.05,Broken
12501,282272,14420,2024-11-16,2024-12-04,549.13,Broken
12502,282299,14421,2025-10-23,2025-10-24,308.48,Kept
12503,282311,14422,2025-08-11,2025-09-04,3793.59,Broken
12504,282326,14423,2026-01-13,2026-01-15,806.79,Broken
12505,282334,14424,2026-01-05,2026-01-14,1712.89,Kept
12506,282341,14425,2025-05-27,2025-06-14,205.78,Kept
12507,282376,14426,2025-01-11,2025-02-04,2320.83,Broken
12508,282399,14427,2025-12-30,2026-01-13,752.87,Kept
12509,282407,14428,2025-03-14,2025-04-12,3367.92,Kept
12510,282431,14429,2026-01-05,2026-01-07,1205.51,Kept
12511,282481,14431,2025-02-15,2025-03-01,475.14,Kept
12512,282501,14432,2026-01-10,2026-02-08,11808.36,Active
12513,282530,14434,2025-06-04,2025-06-17,1155.72,Kept
12514,282566,14435,2025-08-06,2025-08-25,1936.94,Kept
12515,282577,14436,2026-01-30,2026-02-02,2325.22,Active
12516,282591,14437,2025-07-28,2025-08-16,1195.79,Broken
12517,282626,14438,2025-02-01,2025-02-02,1079.53,Broken
12518,282638,14439,2025-02-06,2025-03-05,2632.53,Kept
12519,282673,14440,2024-10-07,2024-10-23,1042.16,Kept
12520,282712,14441,2025-07-05,2025-07-12,181.57,Kept
12521,282814,14444,2024-12-18,2025-01-01,590.8,Kept
12522,282822,14445,2025-10-31,2025-11-02,1331.95,Broken
12523,282835,14446,2026-01-21,2026-02-07,2473.12,Active
12524,282841,14447,2025-12-02,2025-12-18,9749.75,Kept
12525,282894,14449,2026-01-20,2026-01-26,6545.77,Kept
12526,282907,14450,2025-04-05,2025-04-10,2583.25,Broken
12527,282938,14451,2025-04-07,2025-04-15,2069.87,Broken
12528,282949,14452,2025-02-02,2025-02-04,1099.57,Broken
12529,283042,14456,2026-01-11,2026-01-30,346.18,Kept
12530,283055,14457,2026-02-12,2026-03-07,1661.13,Active
12531,283056,14458,2026-01-01,2026-01-31,3781.79,Kept
12532,283064,14459,2026-01-23,2026-01-24,4692.63,Broken
12533,283085,14461,2026-02-20,2026-03-16,746.75,Active
12534,283092,14462,2025-05-22,2025-06-11,1197.45,Broken
12535,283157,14464,2025-01-28,2025-02-17,3391.39,Broken
12536,283169,14465,2026-01-15,2026-02-07,18576.66,Active
12537,283180,14466,2025-12-31,2026-01-30,1818.26,Kept
12538,283202,14467,2025-01-26,2025-02-21,238.43,Broken
12539,283221,14468,2026-01-30,2026-02-25,3566.05,Active
12540,283230,14469,2026-01-04,2026-01-13,2107.47,Kept
12541,283239,14470,2024-07-23,2024-08-15,1727.16,Broken
12542,283269,14471,2025-11-05,2025-11-23,563.47,Kept
12543,283285,14472,2026-01-09,2026-01-19,444.98,Kept
12544,283299,14474,2025-05-06,2025-05-08,423.55,Broken
12545,283317,14475,2025-02-11,2025-03-12,1339.81,Broken
12546,283346,14476,2025-07-07,2025-07-21,324.17,Kept
12547,283364,14477,2025-11-22,2025-12-18,15330.53,Kept
12548,283381,14478,2026-02-04,2026-02-17,4327.99,Active
12549,283424,14480,2025-11-05,2025-12-01,2141.39,Broken
12550,283451,14481,2025-04-19,2025-05-11,1544.93,Kept
12551,283460,14482,2025-01-17,2025-01-25,684.29,Kept
12552,283485,14483,2026-01-29,2026-02-26,14761.86,Active
12553,283494,14484,2026-01-26,2026-02-19,4626.53,Active
12554,283517,14485,2024-09-29,2024-10-01,498.8,Broken
12555,283545,14486,2025-06-25,2025-07-22,277.47,Broken
12556,283559,14487,2025-08-11,2025-08-23,2915.85,Kept
12557,283577,14488,2025-12-23,2025-12-25,10491.63,Broken
12558,283588,14489,2025-10-22,2025-10-24,3887.06,Broken
12559,283603,14490,2026-01-14,2026-01-23,3470.47,Kept
12560,283609,14491,2025-06-27,2025-07-14,3015.31,Broken
12561,283628,14492,2026-02-02,2026-02-28,9415.9,Active
12562,283645,14493,2025-01-09,2025-01-15,91.43,Broken
12563,283668,14495,2025-03-06,2025-03-24,134.88,Kept
12564,283692,14496,2025-07-19,2025-08-02,15725.02,Kept
12565,283716,14497,2025-06-12,2025-06-14,752.81,Kept
12566,283778,14500,2025-01-02,2025-01-18,843.87,Kept
12567,283803,14501,2026-01-13,2026-01-30,3967.97,Kept
12568,283818,14503,2025-05-04,2025-05-08,57.69,Kept
12569,283842,14504,2026-01-01,2026-01-23,485.15,Kept
12570,283856,14505,2026-02-28,2026-03-04,7970.76,Active
12571,283863,14506,2025-12-04,2025-12-15,1767.34,Kept
12572,283872,14507,2026-01-24,2026-01-25,3993.77,Broken
12573,283888,14508,2025-01-05,2025-02-02,1330.2,Kept
12574,283928,14509,2025-01-19,2025-02-02,125.46,Broken
12575,283949,14510,2026-01-18,2026-02-15,6725.16,Active
12576,283957,14511,2026-02-05,2026-03-01,5934.23,Active
12577,283976,14512,2025-04-05,2025-05-04,565.57,Broken
12578,283991,14513,2025-01-07,2025-01-28,340.54,Kept
12579,284012,14514,2024-09-24,2024-10-21,686.45,Broken
12580,284049,14515,2024-09-06,2024-09-19,774.06,Kept
12581,284081,14516,2025-06-17,2025-06-30,826.71,Broken
12582,284104,14517,2025-07-01,2025-07-10,3046.9,Kept
12583,284119,14518,2026-01-13,2026-01-25,18649.78,Kept
12584,284137,14519,2025-11-22,2025-12-12,115.77,Kept
12585,284160,14520,2024-11-10,2024-11-13,483.18,Kept
12586,284182,14521,2025-01-17,2025-02-15,313.89,Broken
12587,284202,14522,2026-02-04,2026-03-02,9709.09,Active
12588,284214,14523,2025-12-02,2025-12-17,1854.17,Broken
12589,284252,14524,2025-01-25,2025-02-16,1234.32,Broken
12590,284274,14525,2024-10-23,2024-11-19,309.44,Broken
12591,284294,14526,2025-02-24,2025-03-19,476.85,Broken
12592,284321,14527,2025-06-12,2025-06-21,2350.46,Kept
12593,284397,14529,2024-11-13,2024-12-13,27.95,Broken
12594,284410,14530,2026-01-15,2026-02-03,14837.5,Active
12595,284414,14531,2026-01-18,2026-01-31,1306.09,Broken
12596,284424,14532,2025-12-03,2025-12-21,178.86,Kept
12597,284446,14533,2025-11-24,2025-12-23,440.59,Kept
12598,284467,14534,2024-11-13,2024-11-23,134.87,Broken
12599,284500,14535,2025-05-19,2025-06-06,1634.08,Broken
12600,284511,14536,2024-10-09,2024-10-25,198.3,Broken
12601,284544,14537,2025-10-25,2025-11-08,3375.83,Kept
12602,284560,14538,2025-05-19,2025-05-26,508.06,Kept
12603,284583,14539,2026-01-16,2026-02-13,3240.57,Active
12604,284592,14540,2026-01-06,2026-01-10,10389.6,Broken
12605,284622,14541,2024-12-21,2025-01-05,331.93,Broken
12606,284634,14542,2026-01-10,2026-01-25,7898.57,Kept
12607,284642,14543,2024-11-11,2024-11-26,415.05,Broken
12608,284710,14545,2026-02-05,2026-02-07,5231.36,Active
12609,284732,14546,2025-07-21,2025-07-24,379.15,Broken
12610,284765,14547,2024-11-03,2024-11-09,74.94,Kept
12611,284776,14548,2025-10-27,2025-11-18,115.71,Kept
12612,284789,14549,2026-02-04,2026-03-04,16589.55,Active
12613,284803,14550,2026-01-10,2026-02-07,394.63,Active
12614,284816,14551,2025-10-07,2025-11-02,846.99,Broken
12615,284834,14552,2025-07-31,2025-08-15,3276.55,Kept
12616,284840,14553,2026-01-01,2026-01-22,266.6,Kept
12617,284849,14554,2026-01-27,2026-02-20,2313.01,Active
12618,284865,14555,2026-01-27,2026-02-22,1171.22,Active
12619,284872,14556,2025-07-21,2025-08-12,102.98,Kept
12620,284890,14557,2025-07-22,2025-08-01,193.97,Kept
12621,284901,14558,2026-01-16,2026-02-01,675.05,Active
12622,284927,14559,2024-10-07,2024-10-16,4042.8,Broken
12623,284944,14560,2025-06-06,2025-06-21,105.62,Broken
12624,284968,14561,2026-01-11,2026-02-04,562.85,Active
12625,284975,14562,2025-05-30,2025-06-02,1297.04,Kept
12626,285001,14563,2026-01-10,2026-01-20,4581.05,Broken
12627,285029,14564,2025-08-13,2025-09-02,111.79,Kept
12628,285032,14565,2025-07-06,2025-08-01,4019.82,Kept
12629,285058,14566,2025-05-27,2025-06-17,3883.49,Broken
12630,285070,14567,2024-11-17,2024-12-17,130.06,Kept
12631,285140,14569,2025-12-13,2025-12-24,101.9,Kept
12632,285155,14570,2026-01-23,2026-02-19,1464.54,Active
12633,285161,14571,2026-01-19,2026-01-26,3622.05,Kept
12634,285170,14572,2025-07-26,2025-08-04,140.9,Broken
12635,285185,14573,2026-01-19,2026-01-30,10601.78,Kept
12636,285206,14574,2025-04-09,2025-04-20,494.18,Broken
12637,285223,14575,2025-03-03,2025-03-09,222.8,Kept
12638,285242,14576,2025-11-13,2025-12-04,306.39,Kept
12639,285255,14577,2026-01-08,2026-01-27,1764.62,Kept
12640,285298,14580,2025-04-05,2025-04-23,89.84,Broken
12641,285321,14581,2024-12-28,2025-01-06,139.37,Broken
12642,285345,14582,2026-01-02,2026-01-23,2764.06,Kept
12643,285356,14583,2025-10-20,2025-11-03,192.63,Kept
12644,285379,14584,2025-04-16,2025-05-12,36.17,Kept
12645,285398,14585,2024-10-29,2024-11-27,502.96,Broken
12646,285430,14586,2025-12-10,2026-01-04,2447.1,Broken
12647,285459,14588,2025-12-28,2026-01-04,1045.56,Broken
12648,285468,14589,2024-08-08,2024-08-28,127.13,Broken
12649,285506,14590,2026-01-25,2026-02-02,7394.18,Active
12650,285512,14591,2026-01-09,2026-02-06,16852.89,Active
12651,285521,14592,2026-01-30,2026-02-21,2061.02,Active
12652,285527,14595,2024-09-30,2024-10-05,94.01,Broken
12653,285567,14596,2025-10-28,2025-11-16,105.86,Kept
12654,285575,14597,2025-04-28,2025-05-20,373.57,Broken
12655,285601,14598,2025-08-17,2025-09-08,904.0,Kept
12656,285615,14599,2026-02-03,2026-02-15,7932.76,Active
12657,285624,14600,2025-03-09,2025-03-22,230.19,Broken
12658,285646,14601,2025-05-02,2025-05-19,248.44,Kept
12659,285673,14602,2025-10-09,2025-10-11,626.34,Kept
12660,285684,14603,2026-01-15,2026-01-22,2480.01,Broken
12661,285696,14604,2025-12-03,2025-12-13,1000.22,Kept
12662,285709,14605,2026-01-22,2026-02-16,15583.54,Active
12663,285749,14607,2026-01-14,2026-01-22,704.76,Broken
12664,285758,14608,2025-12-11,2025-12-30,502.6,Broken
12665,285790,14609,2024-11-05,2024-11-25,877.94,Kept
12666,285806,14610,2025-08-31,2025-09-13,2994.65,Broken
